created_at,id,full_text,retweet_count,favorite_count,user_id,user_name,user_screen_name,user_description,user_location,user_created_at,lat,long,neg,neu,pos,sentiment
2019-05-13 22:02:39,1128057996699885568,"#VichyABC
#ausvotes https://t.co/5eCO7SHb3Z",2.0,1.0,3368822652.0,...,Forthleft2,Taking a break.,"#Tinonee, NSW, Oz",2015-08-28 09:03:49,-31.933333,152.416667,0.058072113,0.8759095,0.066018425,0.007946312
2019-05-15 07:51:27,1128568562275078145,Abbott camp issues SOS as Coalition war erupts .. pushed along by the geniuses at #NewsCorpse #SAD https://t.co/zXoSgr2IcH #auspol #AusVotes2019,2.0,2.0,748523910.0,grace pettigrew,broomstick33,"Not now, and never have been, a member of any political party",canberra,2012-08-10 03:35:31,-35.2809368,149.1300092,0.7081774,0.27231282,0.019509876,-0.68866754
2019-05-17 00:08:42,1129176884145606656,It's time. #DoItForBob #ausvotes #auspol,1.0,1.0,1502720076.0,Jo Soucek,Jo_Soucek,"F1 analyst, human rights & social justice advocate & writer. Anti death penalty, pro harm minimisation. Views my own. RTs not endorsements.",Australia,2013-06-11 12:32:38,-25.274398,133.775136,0.028559254,0.5661624,0.40527838,0.37671912
2019-05-12 21:19:25,1127684727496773634,"Labor reveals new policy impacting 90,000 people based on 69 individuals potentially rorting the system.  #auspol

 https://t.co/eVqbwhb4gO",1.0,1.0,7.39276033854038e+17,Those SKYRAILS NEWS 🚫🚝🏚🚫,ThoseSkyrails,No one wants to live under a train bridge. You don't notice a train trench if you choose not to see it.That's what's great about it & what is wrong with Skyrail,Under Skyrail MELBOURNE ,2016-06-05 02:01:56,-37.670939,144.8487366,0.7141333,0.27743456,0.008432099,-0.70570123
2019-05-16 22:11:53,1129147485534900224,Gonna start writing Tony Abbott’s obituary now because he’s going to get destroyed in tomorrow’s election #auspol,6.0,59.0,8.563550893420175e+17,Amplify Magazine,WokeAFMedia,"Editor-in-chief of a feminist publication that does not exist, but definitely should.","New South Wales, Australia",2017-04-24 03:52:18,-31.2532183,146.921099,0.85891324,0.12598677,0.015100022,-0.84381324
2019-05-18 04:11:43,1129600426553118721,"Fake HTVs for Animal Justice preferencing Dutton ahead of France.  What's the thinking there?  ""He'll kill all the humans before he goes back to drowning puppies"".  #ausvotes https://t.co/BxoBUNkSRu",2.0,4.0,47008273.0,The Politics Opinion Haver,glengyron,#teamSoros I earn $1000USD for every left wing tweet I send.,North Sydney,2009-06-14 01:50:14,-33.83965,151.20541,0.87582195,0.117145136,0.0070329313,-0.868789
2019-05-15 11:44:24,1128627183608459264,"Labor fears Clive Palmer’s advertising blitz will push it into a minority government, with the UAP leader's ad lines being repeated back to it in focus groups https://t.co/zaH4LVNgpt #ausvotes",27.0,73.0,9609632.0,The Australian,australian,News from The Australian newspaper and The Australian Online.,"Sydney, Australia",2007-10-22 23:57:33,-33.8688197,151.2092955,0.6217806,0.3673067,0.010912719,-0.61086786
2019-05-18 09:58:44,1129687758342053888,"an hour later and my country looks like it's saying it doesnt care about climate change or education or the young or the workforce or the middle class or those in poverty 

unless some major swing comes through or those 30% of early voters were Labor its shit

hooray #auspol",7.0,10.0,165328800.0,Gamb,DrewGamblord,Twitch Affiliate/Mod • Kingdom Hearts Expert™ according to @razzadoop and @gameinformer • Header @Nebula_rum • Avi @spooticuz • https://t.co/r7F2gtTrlP • he/they,"Brisbane, Queensland",2010-07-11 07:22:17,-27.4697707,153.0251235,0.8602407,0.12640674,0.013352561,-0.8468881
2019-05-12 03:07:36,1127409963997941760,"There is absolutely no fucking way this man became Prime Minister of a country based on merit.

#Auspol https://t.co/4lvJgXsdv4",8.0,54.0,1.0095857516783206e+18,💧Max Black ¯\_(ツ)_/¯,Maxocado1,Activist/Author/Political Commentator. He/him. Living on Ngunnawal land. I twit mainly about #auspol and fight bigotry. #BlackLivesMatter so do TransLives✊🏽,"Canberra, Australian Capital Territory",2018-06-20 23:56:15,-35.2809368,149.1300092,0.9076931,0.08113885,0.011168084,-0.896525
2019-05-17 01:03:47,1129190744487391232,"#Australia, lets make tomorrow the beginning of a new era for this nation: progressive, visionary, more inclusive. #VoteALP1 #auspol #AusVotes2019",10.0,22.0,244403264.0,Dianne Davis,DavisAdvisory,"Brand & Business Development Consultant, Progressive Political Believer, Movie Buff, Dog Lover, Traveller, Foodie, All Blacks fan.","Sydney & Sth Coast, NSW",2011-01-29 06:43:09,-33.8641859,151.2165708,0.0036028991,0.075380914,0.92101616,0.91741323
2019-05-15 06:41:11,1128550877420089344,#BanLiveExport #Auspol #AustraliaVotes https://t.co/L3kdClTctv,1.0,2.0,3488550192.0,💧MadeleineS,madeleines6810,"Happy, loved, thoughtful sports mad lawyer in west Melb burbs. Ignorance of science, lack of kindness & logic vex me. Trying to make a difference by speaking up","Melbourne, Victoria",2015-09-08 03:15:11,-37.8136276,144.9630576,0.5259814,0.45742148,0.016597115,-0.50938433
2019-05-18 10:39:26,1129697998139678720,Zali  Steggall expected any moment to address her crowd of (extremely excited) supporters. #auspol her speech coming up live on ⁦@9NewsAUS⁩ ⁦@Channel9⁩ https://t.co/zibL99wXv4,1.0,7.0,94015454.0,Jayne Azzopardi,JayneAzzo,Weekend Today Show Presenter / @9NewsSydney Reporter,Nine News Sydney,2009-12-02 03:56:12,-33.837911,151.209896,0.002325481,0.19052753,0.807147,0.80482155
2019-05-17 23:58:22,1129536670473211905,Themed baked goods! #ausvotes #democracysausage https://t.co/rMRrnSVs33,28.0,94.0,63108931.0,Jenny Noyes,jennynoise,"Reporter, swear jar contributor @smh jenny.noyes@smh.com.au ✍️DMs open",Australia,2009-08-05 11:45:37,-25.274398,133.775136,0.092161916,0.77945566,0.12838244,0.03622053
2019-05-12 05:42:26,1127448929090453505,"@LiberalAus @ScottMorrisonMP Like you did in the last six years?

Let me see:
A wreckage of an NBN
Falling house prices
Flat lining wages
Doubled the national debt.
No action on climate change.

You clowns are
1. Incompetent
2. Riven with internal conflict.
Off to Opposition for you.

#auspol  #ausvotes",27.0,25.0,416950760.0,💧Anthony Element,observationpt,"Novelist, commentator and occasional troublemaker. Oh, and my RTs ARE an endorsement, otherwise, what would be the point? Supporting Shorten and Labor.","Brisbane, Australia",2011-11-20 10:10:07,-27.4697707,153.0251235,0.835771,0.1499043,0.014324615,-0.8214464
2019-05-12 08:05:46,1127485001329549312,@justinhamilton_ I regret to inform you I just saw my 679th Clive Palmer ad and I’ve reverted to my former position. #auspol,1.0,5.0,252914998.0,Tom Whitty,twhittyer,Muso. Journo. Producero. Former managing editor of The Project. Less and less interested in contributing to Twitter's deranged cacophony.,"Melbourne, Australia",2011-02-16 05:04:59,-37.8136276,144.9630576,0.7831381,0.20733982,0.00952209,-0.773616
2019-05-13 04:33:06,1127793867451842560,"@bjakd @KenWyattMP @JulieCollinsMP @drkerrynphelps Needham's examination? Gray, I believe, was trying to show the lack of staff numbers but Needham re-examined Berry to show this was par for the course. Gray awaits #BUPA to submit more documents wrt the case. The question is, what is #BUPA's #agedcareratios? #agedcarerc #ausvotes",2.0,0.0,82550344.0,💧Corporate Governance,CorpGovResearch,"Tweets by Dr MJ dela Rama, academic with interests in #corpgov, #corruption, #bizethics and #agedcare. Disclaimers apply. #Gehry header credit: Andrew Worssam","Sydney, Australia",2009-10-15 05:52:11,-33.8688197,151.2092955,0.14802302,0.83107644,0.020900488,-0.12712254
2019-05-19 15:43:40,1130136950688477185,@SkyNewsAust Only in whacked-out clown world could an ex-alpine skier who probably has a lifetime carbon budget exceeding the average Australian family by at least an order of magnitude assert that she's going to tackle climate change. #auspol,1.0,11.0,4046069658.0,Charles Smith MLC,CharlesSmithMLC,"One Nation Member for the East Metropolitan Region, Western Australian Legislative Council. 🇦🇺","Perth, Western Australia",2015-10-28 11:49:43,-31.9505269,115.8604572,0.76343125,0.21573912,0.020829633,-0.74260163
2019-05-16 08:59:31,1128948077849600001,"@CraigOfCraigs @VictorB123 @dbirch214 @Piers_Corbyn @AndyOz2 @JaggerMickOZ AUSTRALIAN #ClimateChange ‘expert’ Tim Flannery : 

“EVEN the rain that falls isn’t actually going to fill our dams &amp; our river systems.” 

🤦‍♂️

https://t.co/EuNp7uHdo0 #Auspol #AusVotes2019 #WarringahVotes #ZaliSteggall",3.0,6.0,23023227.0,JWSpry 🇦🇶,JWSpry,"WARMING fears are the “worst scientific scandal in history. When people come to know the truth, they will feel deceived by science & scientists.” - Dr Itoh IPCC","Melbourne, Victoria",2009-03-06 03:25:14,-37.8136276,144.9630576,0.42553392,0.552205,0.022261042,-0.40327287
2019-05-17 11:26:33,1129347470218092544,#auspol #WarringahVotes A stabbing tonite at a polling booth set up in Balgowlah.... 3 guesses who did it... #getup #ferals https://t.co/GSc8l3SLFs,1.0,1.0,2761633483.0,Jackie Moss ☔️,OZMovies,"Politics, film. Anti socialism /ALP/Greens/Lefties. Aviator. Actor. Model. Investor.","Bondi Beach, Sydney",2014-08-24 06:27:40,-33.8914755,151.2766845,0.2274495,0.74398625,0.028564263,-0.19888525
2019-05-18 12:35:11,1129727129829236736,I just want you all to think harder about the climate and how we change Queensland. You don't need to answer me tonight. How do we transition that Qld worker form job A to B? What's the policy? We've got a year until the Qld election to answer this. #qldpol #ausvotes,3.0,3.0,588732151.0,David Marler,Qldaah,Carer. Chronicler for NoFibs. More info at https://t.co/s0G6YKRmCe,"Tanah Merah, Queensland",2012-05-24 01:35:30,-27.666667,153.166667,0.36639705,0.5998672,0.033735752,-0.3326613
2019-05-17 22:58:33,1129521618370252800,"@LesStonehouse @SkyNewsAust Yeah that's right. Sky is an ""Inside the bubble"" TV channel. That's why Murdochracy created it to make sure of a voice inside the House of Reps particularly within the disruptive ultra-right.
#auspol #electioday",6.0,11.0,14671039.0,💧 John Little,johnlittle,"Business Leftie, passionate concerns: climate, social justice, disablity discrimination, homelessness. Passionate dislikes: RW politics and Liberal politicians.",Sydney,2008-05-06 08:23:35,-33.8688197,151.2092955,0.15680657,0.7714073,0.07178608,-0.08502049
2019-05-18 21:58:55,1129868996608647168,"#Auspol We must acknowledge that at the time when it was most needed, the global left has failed. I see no strong/viable left-leaning alternatives in any of the capitalist/imperialist strongholds. UK Labour used to be an exception before a complete failure to handle #Brexit.",1.0,2.0,620888081.0,Jessica Kiss,sleepyfrenchfry,"International Relations Undergraduate at the University of Queensland. Historical Materialist. Please don’t support American hegemony on my profile, thanks!","Brisbane, Australia",2012-06-28 11:10:36,-27.4697707,153.0251235,0.8163837,0.17344683,0.010169457,-0.8062143
2019-05-19 23:41:33,1130257213392470016,@imbalaska #AusVotes2019 is becoming an endless (and rather delicious) degustation of the Australian media's Big Fat Fail. #auspol,1.0,1.0,9.71912606813274e+17,Innoculous,HorusKairos,As we stand at the edge of reason let our tweets fill the void so others may know - in the land of the night the ship of the sun is drawn by anonymous accounts.,"Sydney, New South Wales",2018-03-09 00:56:37,-33.8688197,151.2092955,0.8210082,0.15445356,0.024538247,-0.79647
2019-05-14 22:16:38,1128423902588260352,Funniest sketch of the year! Wonderful to have Magda Szubanski reprising one of her most famous characters - who is now standing for #auspol! https://t.co/aTWUKpdakL,100.0,355.0,183770461.0,Peter FitzSimons,Peter_Fitz,"Chair of Australian Republic Movement. Join us! https://t.co/yVJpjVjqyw Author, 30 books. MUTINY ON THE BOUNTY, out now, and going well!",Sydney,2010-08-27 21:19:21,-33.8688197,151.2092955,0.0037414231,0.019295385,0.97696316,0.9732217
2019-05-18 11:49:02,1129715512852639745,"Australian people: too many intelligent Labor women
#ausvotes",3.0,3.0,2328139452.0,Susan Metcalfe,susanamet,"writes, human/animal rights, refugees, cows, anything else I feel like tweeting about, The Pacific Solution (2010)",Australia,2014-02-05 03:39:26,-25.274398,133.775136,0.18124379,0.56581944,0.25293678,0.07169299
2019-05-18 00:23:25,1129542972167475203,"Swap your 🚙for a #Lime 🛴 or 🚲when you go to vote today. Use promo code 'LIMEAUSPOL' to unlock your scooter for free. Don't forget your #democracysausage!
#ausvotes #auspol2019 #auspoI https://t.co/dv93PmeYde",2.0,7.0,2465684197.0,Mitchell Price,mitchellprice_,APAC Director of Government Strategy @Limebike Passionate advocate of smart mobility and planning better cities. Tweets are my own.,Australia,2014-04-27 06:36:58,-25.274398,133.775136,0.008324118,0.35333002,0.6383459,0.63002175
2019-05-18 09:14:09,1129676536745828353,"Bridget Archer still ahead, just, in Bass. Coalition have thought they’re a real chance here- as evidenced by the PM’s visits throughout the campaign, including this morning #politas #ausvotes https://t.co/fp7qf2vUPk",2.0,3.0,126162804.0,Ellen Coulter,ellencoulter,"State Political Reporter. Now Hobart, formerly Vancouver and Melbourne. coulter.ellen@abc.net.au or via Signal +61 408 155 958","Hobart, Tasmania",2010-03-25 01:08:41,-42.8821377,147.3271949,0.01067024,0.49932453,0.49000522,0.47933498
2019-05-17 08:32:03,1129303554265452544,Angus Taylor's Oxford rowing mate's company was a beneficiary of $80m water deal #auspol #ausvotes  https://t.co/hYu8JwLIWt,1.0,1.0,1599628280.0,💧Mark Hagan,Hargonaut,"husband and dad. surfer, sailor, lawyer. ‘To live is the rarest thing in the world. Most people just exist..’ Oscar Wilde #climatechangeactivist","Wallagoot, Kalaru",2013-07-17 00:48:38,-36.7317551,149.9276991,0.065938905,0.87820077,0.055860363,-0.010078542
2019-05-13 01:18:36,1127744919903166464,Featuring @politicsANU @jillesheppard - great podcast 👍👏🎧 #auspol https://t.co/5rI7mcy98O,1.0,6.0,9.66507031526953e+17,ANU School of Politics & International Relations,politicsANU,Australia's #1 School of Politics and International Relations (QS World Rankings 2018).,"Canberra,",2018-02-22 02:56:47,-35.2809368,149.1300092,0.002221914,0.021373168,0.9764049,0.97418296
2019-05-15 07:07:02,1128557382781374464,@JoshFrydenberg @billshortenmp Says the man who became Treasurer by deceit and deception. People in glass houses Josh. #auspol #AusVotes2019,1.0,1.0,33123782.0,tony harrison,berek61,"Just a guy that, you know, knows things and says things that may or may not be the opinions of the management. It's up to you to work it out!",Adelaide,2009-04-19 04:05:08,-34.9284989,138.6007456,0.787317,0.20053871,0.012144352,-0.77517265
2019-05-11 22:02:44,1127333243039043585,"Why is #Morrison holding the #LibFail launch on Sunday? Has he developed a case of  ‘Israel #Folau’ disorder?
#Pentecostal 
#auspol",6.0,18.0,7.6613618626816e+17,💧 Johny Miller,jmil400,"Passionate proponent of public education, health and social justice. If all else fails, immortality can always be assured by spectacular error.","Brisbane, Queensland",2016-08-18 04:54:35,-27.4697707,153.0251235,0.7554997,0.23700392,0.0074963467,-0.74800336
2019-05-18 12:27:22,1129725161303887879,#auspol https://t.co/NmvdLtZTxV,1.0,0.0,157307429.0,Amanda Simpson,LolaFaraday,Apprentice Polymath,"Melbourne, Australia",2010-06-19 12:59:52,-37.8136276,144.9630576,0.20617558,0.76179457,0.032029834,-0.17414574
2019-05-13 08:52:54,1127859248988213250,I bought this fridge magnet as a gift and then chickened out of giving it. It rings truer every week. #ClimateEmergency #thedrum #auspol #AusVotes2019 https://t.co/pGo062nIv6,1.0,8.0,17094610.0,💧fladdle,fladdle,These politicians are making me thirsty.,"Wurundjeri land, Victoria",2008-11-01 00:06:31,-37.8025757,145.0044112,0.18571614,0.42156512,0.39271876,0.20700262
2019-05-18 11:23:41,1129709134889140224,Australia is officially a dictatorship. It looks like the LNP cannot be voted out. Elections won't be necessary soon because nobody else stands a chance. Australia is screwed. #auspol #ausvotes,7.0,11.0,2872901028.0,💧Daren Connor,connor_daren,"Fighting for the human right to choose. Treat cannabis exactly like beer & Australia will be debt free, wealthy, healthy & best of all, happy & alive.",Queensland,2014-10-23 08:42:16,-20.9175738,142.7027956,0.9317722,0.06272229,0.0055054254,-0.92626673
2019-05-13 12:09:08,1127908634816475136,"Politically, the trouble with the Greens is if they are offered 50% of what they want, they throw a tantrum and reject the whole offer. Smarter politicians accept the 50% and work on getting the rest later. 
#auspol #AusVotes2019 #ausvotes #AusVotes19",3.0,6.0,1737719436.0,𝐅𝐫𝐞𝐝 𝐒𝐦𝐢𝐭𝐡 🇦🇺,actualfredsmith,"Humanist, atheist & technophile. Advocate of social justice. Satire is my friend & science my religion. 😀 Apologies  for typos. All complaints to /dev/null.",Australia,2013-09-06 22:07:18,-25.274398,133.775136,0.7157201,0.26895943,0.015320407,-0.7003997
2019-05-16 11:56:26,1128992599870590977,Sometimes .@MikeCarlton01 is really on point... .@TonyAbbottMHR enjoy your last day tomorrow as a politician. You're as good as gone... #auspol #ausunions https://t.co/j1V7J3YUsk,44.0,117.0,179076210.0,Paul Garrett,PaulGarrettAU,Assistant Secretary | Presiding Officer | Sydney Branch | Maritime Union of Australia Tweets are my own views.,"Sydney, Australia",2010-08-16 12:55:35,-33.8688197,151.2092955,0.017976793,0.08209164,0.8999316,0.8819548
2019-05-12 23:55:30,1127724007946514432,"'So long and thanks for all the fish: the oddly polite history of political farewells'

I co-authored this article with @StuartKells published in @TheMandarinAU today 
https://t.co/SMFZnRTPNb

#auspol 

 #Ausvotes2019",5.0,6.0,8.069774575678464e+17,Scott Hamilton,SDHamiltonVIC,Renewable Energy | Sustainability. Views are my own.,"Melbourne, Victoria",2016-12-08 21:43:13,-37.8136276,144.9630576,0.009768252,0.25008878,0.740143,0.73037475
2019-05-18 09:08:59,1129675238180921344,At an awesome election party #TimeForChange #AUSVote19 #ausvotes https://t.co/Yc9OzUeAfz,3.0,13.0,16918952.0,Armagny,armagny,"Lawyer, writer, muso, parent, catwrangler. Sometimes-contrarian progressive. Peripatetic. Fueled by stovetop coffee. #resist",Inner Melbourne,2008-10-23 03:26:32,-37.802929,144.950407,0.0028368174,0.02859078,0.9685724,0.96573555
2019-05-13 12:31:40,1127914305465151488,I'm listening to Simon Birmingham tonight and thinking is this someone from deep in the past? Disturbingly I realise he could be part of our future! #QandA #auspol #climatechange,1.0,2.0,2890245091.0,Xculture,bamaXmurri,"Where did all the good leaders go? - 

Social Justice, Human Rights, Art, Design & Attitude Surgery. PEACE",Australia,2014-11-04 23:28:47,-25.274398,133.775136,0.23442209,0.6509464,0.11463148,-0.119790606
2019-05-14 09:05:49,1128224889242972160,"Questions the MSM don't ask...
If Trump gets the war he wants against Iran...
will Morrison send our men and women there to fight? Why?
Will Shorten? Why?
#ausvotes #abc730",1.0,0.0,175238215.0,Prince Fed up,somuchbullsh,Tired of the media gods and politicians who take us for fools and treat us like children. Tired of their silence on asylum seekers. Interested in facts.,Australia,2010-08-06 01:56:42,-25.274398,133.775136,0.37389264,0.60519,0.020917337,-0.3529753
2019-05-16 13:07:00,1129010359770025984,#Galaxy Poll Federal Seat of Stirling 2 Party Preferred: LIB 51 (-5.1 since election) ALP 49 (+5.1) #auspol,20.0,42.0,56077211.0,GhostWhoVotes,GhostWhoVotes,An Australian political observer.,Australia,2009-07-12 11:56:15,-25.274398,133.775136,0.016145553,0.89596474,0.08788971,0.07174416
2019-05-15 08:16:28,1128574857011027969,"'We all know Peter': Dickson decides election fate of Australia's most divisive minister
Ben Smee
https://t.co/5k8QY4ojf7",1.0,2.0,501522646.0,Graeme Bowman,Graeme_Bowman,"Just a guy who cares about the  safety of the local community,  the kids, the aged and the disabled. Opinions are my own but so many agree with me :)",Swansea 2281 NSW,2012-02-24 06:45:58,-33.085,151.635,0.45615852,0.5270655,0.016775988,-0.43938252
2019-05-16 10:33:29,1128971725465460737,"Bob Hawke, and Paul Keating, for the @smh and @theage less than two weeks ago. #auspol #ausvotes https://t.co/maOBYXjQKg",7.0,24.0,35948186.0,Bianca Hall,_Biancah,Senior Reporter @theage,Melbourne,2009-04-28 01:53:31,-37.8136276,144.9630576,0.009063139,0.94793206,0.04300487,0.03394173
2019-05-16 03:34:11,1128866207992430593,#auspol https://t.co/D9ZRO61qki,2.0,1.0,7.038303239775232e+17,💧💧Phil Mort💦💦,MortPhil,Beer and vino relaxo 😆 🍺🍷 https://t.co/05ObmaIK4t Sydney Uni (Marine Sc + Biology) Dip. Eng (Mech). Atheist. Maintenance Planner-oil refinery(Caltex)-now redundant. AMWU.,"Sydney, Australia",2016-02-28 06:33:20,-33.8688197,151.2092955,0.26540354,0.7049557,0.029640818,-0.23576272
2019-05-13 02:24:15,1127761444311666688,"Gray: This [absent stamp in the discharge referral] is a gross breach of policy? 
Berry: It would definitely be a gap in policy.
Nothing like minimising the serious oversights at #BUPA.
#agedcare #agedcarerc #ausvotes #NicolaRoxon #respitecare #Willoughby https://t.co/sxLrRGbPK9",1.0,1.0,82550344.0,💧Corporate Governance,CorpGovResearch,"Tweets by Dr MJ dela Rama, academic with interests in #corpgov, #corruption, #bizethics and #agedcare. Disclaimers apply. #Gehry header credit: Andrew Worssam","Sydney, Australia",2009-10-15 05:52:11,-33.8688197,151.2092955,0.7329252,0.25768673,0.009388069,-0.7235371
2019-05-19 03:53:25,1129958208171257856,".@AlboMP: @billshortenmp has fought a tough campaign. He has led our great party for six years. He’s someone who has my respect. 

MORE: https://t.co/cnxAXrLKY3 #australiadecides https://t.co/HSD3cb7WBs",4.0,8.0,16834659.0,Sky News Australia,SkyNewsAust,"News you can trust, opinions you can't ignore.

Sky News on @Foxtel channel 103. Sky News on WIN channels 53 & 83. Listen anytime at https://t.co/nkfytvTDOa","Sydney, Australia",2008-10-18 02:39:23,-33.8688197,151.2092955,0.0073240935,0.06570162,0.92697424,0.91965014
2019-05-10 22:58:32,1126984898927927296,Dryland farmers want #ClimateAction answers before #AusVotes: @KateAuty #StopPrayingForRain #IndiVotes https://t.co/HWSw2IHi76 #FarrerVotes #NewEnglandVotes #auspol #ausvotes #agchatoz,3.0,2.0,17682476.0,💧jansant💧,Jansant,Pictures Words Tweets. Scribbling snapper @NoFibs. #auspol #nofibs #indivotes,Australia,2008-11-27 16:49:20,-25.274398,133.775136,0.33551008,0.6178533,0.046636686,-0.28887337
2019-05-18 09:59:23,1129687919805865984,"This is all Australia right now:

#auspol #auspol2019 #Bye  #australiavotes2019 #election2019 #FuckOffTony #AusVotes2019 #AustraliaSaysNo #PutYourOnionsOut @TonyAbbottMHR https://t.co/5KYl7wmlLL",1.0,3.0,1326713196.0,M R Field,Mezmfield,"Lover of all things Marvel, DC and goodies made of chocolate. Contemporary romance author from Victoria, in Australia.
https://t.co/u0LDQH3GZ3",Australia,2013-04-04 11:22:30,-25.274398,133.775136,0.86541075,0.122322015,0.0122672,-0.8531436
